,endTime,artistName,trackName,msPlayed
7812,2020-11-30 23:40,Data Skeptic,Black Boxes Are Not Required,173937
7813,2020-11-30 23:54,Data Skeptic,Robust Fit to Nature,704495
7814,2020-12-01 00:30,The Rant with Jeff Ratcliffe,Week 12 Matchup Upgrades/Downgrades,2158146
7815,2020-12-01 01:29,Data Skeptic,Robust Fit to Nature,977962
7816,2020-12-01 10:42,The Rant with Jeff Ratcliffe,Week 12 Fantasy Football Recap,1948225
7817,2020-12-01 11:23,Data Skeptic,Face Mask Sentiment Analysis,2470466
7818,2020-12-01 11:51,Data Skeptic,Estimating the Size of Language Acquisition,1505842
7819,2020-12-01 12:09,Data Skeptic,Robustness to Unforeseen Adversarial Attacks,1136025
7820,2020-12-01 12:32,Slumberville,Aconcagua,16288
7821,2020-12-01 12:34,Slumberville,Aconcagua,102647
7822,2020-12-01 12:36,Slumberville,Ladybug,116417
7823,2020-12-01 12:38,Slumberville,Lonely in London,135000
7824,2020-12-01 12:40,Slumberville,Life,130337
7825,2020-12-01 12:42,Slumberville,Honolulu,135984
7826,2020-12-01 12:45,Slumberville,Memory Lane,136406
7827,2020-12-01 12:47,Slumberville,Asparagus,123846
7828,2020-12-01 12:49,Slumberville,Spaghetti from the island,104769
7829,2020-12-01 12:51,Slumberville,Taranto,166792
7830,2020-12-01 12:54,Slumberville,Ladybug - William Ogmundson Piano version,164638
7831,2020-12-01 12:56,Slumberville,Buoyant,107649
7832,2020-12-01 12:58,Slumberville,Kingston kindness,118849
7833,2020-12-01 13:01,Slumberville,Leap of faith,109253
7834,2020-12-01 13:03,Slumberville,The World,136235
7835,2020-12-01 13:05,Slumberville,Lovesick,119076
7836,2020-12-01 13:07,Slumberville,The old village,126000
7837,2020-12-01 13:09,Slumberville,Oahu,105000
7838,2020-12-01 13:11,Slumberville,TV,117073
7839,2020-12-01 13:12,Slumberville,Coyote,107716
7840,2020-12-01 23:39,Slumberville,Spaghetti from the island,11568
7841,2020-12-02 01:38,The Late-Round Podcast,454: 15 Transactions for Week 13,1108624
7842,2020-12-02 02:01,The Rant with Jeff Ratcliffe,Week 13 Waiver Wire,1295765
7843,2020-12-02 02:53,RotoUnderworld Radio - Fantasy Football Show,Cam Akers hot potato,3125579
7844,2020-12-02 03:01,RotoUnderworld Radio - Fantasy Football Show,DeVonta Smith slender giant,459413
7845,2020-12-02 11:11,The Daily,When and How You’ll Get a Vaccine,154624
7846,2020-12-02 11:23,RotoUnderworld Radio - Fantasy Football Show,DeVonta Smith slender giant,760709
7847,2020-12-02 11:24,RotoUnderworld Radio - Fantasy Football Show,Cam Akers hot potato,22875
7848,2020-12-02 11:28,Tennis Club,Morning,241123
7849,2020-12-02 11:32,Tennis Club,Morning,241123
7850,2020-12-02 11:36,Tennis Club,Morning,241123
7851,2020-12-02 11:38,Tennis Club,Morning,107874
7852,2020-12-02 12:01,RotoUnderworld Radio - Fantasy Football Show,Rondale Moore brown hare,1385926
7853,2020-12-02 13:42,Slumberville,Aconcagua,119076
7854,2020-12-02 13:43,Slumberville,Ladybug,116417
7855,2020-12-02 13:46,Slumberville,Lonely in London,135000
7856,2020-12-02 13:48,Slumberville,Life,130337
7857,2020-12-02 13:50,Slumberville,Honolulu,135984
7858,2020-12-02 13:52,Slumberville,Memory Lane,136406
7859,2020-12-02 13:55,Slumberville,Asparagus,123846
7860,2020-12-02 13:56,Slumberville,Spaghetti from the island,104769
7861,2020-12-02 17:13,RotoUnderworld Radio - Fantasy Football Show,Jonathan Taylor solemn defiance,30448
7862,2020-12-02 17:13,Slumberville,Taranto,87542
7863,2020-12-02 17:15,Shoffy,I Can't Help,121250
7864,2020-12-02 17:19,Field Report,Home (Leave the Lights On),221146
7865,2020-12-02 17:21,Zedd,Funny,148507
7866,2020-12-02 17:21,Spotify,Welcome,12004
7867,2020-12-02 17:26,Lauv,Modern Loneliness,252337
7868,2020-12-02 18:01,Switched on Pop,Can't Help Falling in Lauv (the interview),571686
7869,2020-12-02 18:07,Masego,Tadow,301739
7870,2020-12-02 18:13,Masego,Tadow,301893
7871,2020-12-02 18:18,Masego,Tadow,301893
7872,2020-12-02 18:23,Masego,Tadow,301893
7873,2020-12-02 18:28,Masego,Tadow,301893
7874,2020-12-02 22:22,Masego,Tadow,67989
7875,2020-12-02 22:26,Dua Lipa,Love Is Religion (The Blessed Madonna Remix),220122
7876,2020-12-02 22:30,Dua Lipa,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],250280
7877,2020-12-02 23:52,Dua Lipa,Don’t Start Now (Kaytranada Remix),48738
7878,2020-12-03 00:01,The Late-Round Podcast,455: 10 Trends for Week 13,543935
7879,2020-12-03 00:05,Lauv,Modern Loneliness,252337
7880,2020-12-03 00:08,Shoffy,I Can't Help,121250
7881,2020-12-03 00:57,Field Report,Home (Leave the Lights On),44015
7882,2020-12-03 01:20,The Rant with Jeff Ratcliffe,Week 13 Fantasy Football Rankings,1394304
7883,2020-12-03 11:06,The Daily,When and How You’ll Get a Vaccine,1404043
7884,2020-12-03 11:43,The Daily,"Biden’s Cabinet Picks, Part 1: Janet Yellen",1712445
7885,2020-12-03 11:57,The Daily,"Biden’s Cabinet Picks, Part 2: Antony Blinken",846649
7886,2020-12-03 12:36,TWO LANES,Never Enough,397337
7887,2020-12-03 12:39,Yoste,Flaws,177542
7888,2020-12-03 12:42,MisterWives,SUPERBLOOM,213546
7889,2020-12-03 12:46,Cosmo's Midnight,Yesteryear,219799
7890,2020-12-03 12:49,Kaptan,Whatever You Want,200000
7891,2020-12-03 12:53,Dabin,Holding On,217655
7892,2020-12-03 23:15,The Band CAMINO,Crying Over You,141527
7893,2020-12-03 23:16,The Band CAMINO,Crying Over You,37268
7894,2020-12-03 23:19,The Aces,Daydream,150792
7895,2020-12-04 00:27,Purity Ring,stardew,118862
7896,2020-12-04 00:30,David Guetta,Save My Life (feat. Lovespeake),183750
7897,2020-12-04 00:31,Calvin Harris,Over Now (with The Weeknd),23701
7898,2020-12-04 00:51,The Late-Round Podcast,456: Week 13 Matchups,826293
7899,2020-12-04 02:15,The Rant with Jeff Ratcliffe,Week 12 WR/CB Matchups,1243477
7900,2020-12-04 02:30,RotoUnderworld Radio - Fantasy Football Show,Justin Herbert Secret Navy Seal,930794
7901,2020-12-04 12:39,Lauv,Modern Loneliness,252337
7902,2020-12-04 12:41,Shoffy,I Can't Help,121250
7903,2020-12-04 12:45,Field Report,Home (Leave the Lights On),221146
7904,2020-12-04 12:48,Zedd,Funny,221465
7905,2020-12-04 12:52,Tom Demac,Serenade,211005
7906,2020-12-04 12:57,ILLENIUM,Paper Thin - Headhunterz Remix,245392
7907,2020-12-04 13:07,John Mark Nelson,Good to Be Home,232013
7908,2020-12-04 13:11,Sam Smith,The Lighthouse Keeper,247493
7909,2020-12-04 13:16,Tycho,Into The Woods - Christopher Willits Remix,284681
7910,2020-12-04 18:22,Greta Van Fleet,Age of Machine,260024
7911,2020-12-04 18:24,24kGoldn,Mood (feat. iann dior),140525
7912,2020-12-04 18:27,Arizona Zervas,NIGHTRIDER,156367
7913,2020-12-04 18:30,Juice WRLD,Come & Go (with Marshmello),185553
7914,2020-12-04 18:33,Juice WRLD,Wishing Well,194621
7915,2020-12-04 18:37,Juice WRLD,Come & Go (with Marshmello),205484
7916,2020-12-04 18:41,Juice WRLD,Lucid Dreams,239835
7917,2020-12-04 18:45,Juice WRLD,Robbery,240050
7918,2020-12-04 18:46,Juice WRLD,All Girls Are The Same,87010
7919,2020-12-05 02:01,FantasyPros - Fantasy Football Podcast,Matchup Previews: Week 13 + Injury Analysis w/ Dr. David Chao (Ep. 621),566976
7920,2020-12-05 02:09,The Late-Round Podcast,457: Mailbag 12/4/20,475861
7921,2020-12-05 13:37,RotoUnderworld Radio - Fantasy Football Show,Allen Lazard high stepper,1476145
7922,2020-12-05 13:38,RotoUnderworld Radio - Fantasy Football Show,Taysom Hill dream destroyer,2972
7923,2020-12-05 13:42,Juice WRLD,Lucid Dreams,239835
7924,2020-12-05 14:24,Juice WRLD,Robbery,186981
7925,2020-12-05 14:29,TWO LANES,Never Enough,272250
7926,2020-12-05 14:31,Yoste,Flaws,177542
7927,2020-12-05 14:35,MisterWives,SUPERBLOOM,213546
7928,2020-12-05 14:39,Cosmo's Midnight,Yesteryear,219799
7929,2020-12-05 14:42,Kaptan,Whatever You Want,200000
7930,2020-12-05 14:46,Dabin,Holding On,217655
7931,2020-12-05 14:49,The Band CAMINO,Crying Over You,178949
7932,2020-12-05 14:51,The Aces,Daydream,150792
7933,2020-12-05 18:42,Purity Ring,stardew,67208
7934,2020-12-05 18:43,Hidden Brain,A Conspiracy of Silence,59818
7935,2020-12-07 12:12,Slumberville,Aconcagua,119076
7936,2020-12-07 12:14,Slumberville,Ladybug,116417
7937,2020-12-07 12:16,Slumberville,Lonely in London,135000
7938,2020-12-07 12:19,Slumberville,Life,130337
7939,2020-12-07 12:21,Slumberville,Honolulu,135984
7940,2020-12-07 12:23,Slumberville,Memory Lane,136406
7941,2020-12-07 12:25,Slumberville,Asparagus,123846
7942,2020-12-07 12:27,Slumberville,Spaghetti from the island,104769
7943,2020-12-07 12:30,Slumberville,Taranto,166792
7944,2020-12-07 12:32,Slumberville,Fog,129843
7945,2020-12-07 12:34,Slumberville,Buoyant,107649
7946,2020-12-07 12:36,Slumberville,Kingston kindness,118849
7947,2020-12-07 12:38,Slumberville,Leap of faith,109253
7948,2020-12-07 12:40,Slumberville,The World,136235
7949,2020-12-07 12:42,Slumberville,Lovesick,119076
7950,2020-12-07 12:44,Slumberville,The old village,126000
7951,2020-12-07 12:46,Slumberville,Oahu,105000
7952,2020-12-07 12:48,Slumberville,TV,117073
7953,2020-12-07 12:49,Slumberville,Coyote,107716
7954,2020-12-07 12:51,Slumberville,Spaghetti from the island,104769
7955,2020-12-07 12:53,Slumberville,A happy memorial,120307
7956,2020-12-07 12:55,Slumberville,Underground,107500
7957,2020-12-07 12:57,Slumberville,Lonely in London,135000
7958,2020-12-07 13:00,Slumberville,Self,144750
7959,2020-12-07 13:01,Slumberville,Breeze,90234
7960,2020-12-07 13:03,Slumberville,Universe,88730
7961,2020-12-07 13:05,Slumberville,Bye Berlin,119189
7962,2020-12-07 13:06,Slumberville,Puglia,109787
7963,2020-12-07 13:08,Slumberville,On the beach,75230
7964,2020-12-07 13:09,Slumberville,Opportunity,93230
7965,2020-12-07 13:11,Slumberville,Madrid,82928
7966,2020-12-07 13:12,Slumberville,Artwork in Amsterdam,89090
7967,2020-12-07 13:14,Slumberville,Motel,96428
7968,2020-12-07 13:15,Slumberville,Bedtime in Barcelona,82682
7969,2020-12-07 13:17,Slumberville,I Love You,83659
7970,2020-12-07 13:18,Slumberville,Geisha,106097
7971,2020-12-07 13:20,Slumberville,Life,130337
7972,2020-12-07 13:22,Slumberville,Elevator,86305
7973,2020-12-07 13:24,Slumberville,The Muses,114782
7974,2020-12-07 13:25,Slumberville,Thinking,95000
7975,2020-12-07 13:27,Slumberville,Coffee break,107291
7976,2020-12-07 13:29,Slumberville,Foreverness,86132
7977,2020-12-07 13:31,Slumberville,Fog,129843
7978,2020-12-07 13:33,Slumberville,Happy,114166
7979,2020-12-07 13:34,Slumberville,Dreamer,83913
7980,2020-12-07 13:36,Slumberville,Clouded,112941
7981,2020-12-07 13:38,Slumberville,Morning,114850
7982,2020-12-07 13:40,Slumberville,Tokyo,121874
7983,2020-12-07 13:42,Slumberville,Aconcagua,119076
7984,2020-12-07 13:44,Slumberville,Late Night,132923
7985,2020-12-07 13:46,Slumberville,Cigarette,126956
7986,2020-12-07 13:48,Slumberville,Landscape,108333
7987,2020-12-07 13:50,Slumberville,Memory Lane,136406
7988,2020-12-07 13:53,Slumberville,Blessing in Disguise,133541
7989,2020-12-07 13:55,Slumberville,Sunset,123642
7990,2020-12-07 13:57,Slumberville,I Miss You,121846
7991,2020-12-07 13:59,Slumberville,Supernatural,149538
7992,2020-12-07 14:01,Slumberville,Insomnia,116417
7993,2020-12-07 14:04,Slumberville,Taranto,166792
7994,2020-12-07 14:06,Slumberville,Ladybug,116417
7995,2020-12-07 14:08,Slumberville,Jazzus,114337
7996,2020-12-07 14:10,Slumberville,Cave Water,120285
7997,2020-12-07 14:12,Slumberville,Peach Poetry,127142
7998,2020-12-07 14:14,Slumberville,Asparagus,123846
7999,2020-12-07 14:16,Slumberville,Drizzle,135569
8000,2020-12-07 14:18,Slumberville,Castles in Air,121731
8001,2020-12-07 14:20,Slumberville,Honolulu,135984
8002,2020-12-07 14:23,Slumberville,Saloony,134430
8003,2020-12-07 14:25,Slumberville,Vasteras,130074
8004,2020-12-07 14:27,Slumberville,One,140024
8005,2020-12-07 14:30,Slumberville,Ladybug - William Ogmundson Piano version,164638
8006,2020-12-07 14:32,Slumberville,The World,136235
8007,2020-12-07 14:34,Slumberville,The Ocean's Depth (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),130149
8008,2020-12-07 14:36,Slumberville,Oahu,105000
8009,2020-12-07 14:39,Slumberville,Aconcagua - Edit,155978
8010,2020-12-07 14:41,Slumberville,Aconcagua,119076
8011,2020-12-07 14:43,Slumberville,Buoyant,107649
8012,2020-12-07 14:45,Slumberville,Kingston kindness,118849
8013,2020-12-07 14:47,Mag N us,Honest,140714
8014,2020-12-07 14:49,Mag N us,Honest - Instrumental,140714
8015,2020-12-07 14:51,Slumberville,A happy memorial,120307
8016,2020-12-07 14:54,Slumberville,Ladybug - Ninjaneers Remix,166352
8017,2020-12-07 14:56,Ninjaneers,I Just Wanna Smile - Slumberville Remix,144374
8018,2020-12-07 17:09,Slumberville,Honolulu - Ninjaneers Remix,133006
8019,2020-12-07 17:30,RotoUnderworld Radio - Fantasy Football Show,Kadarius Toney slot weapon,1270177
8020,2020-12-07 22:00,RotoUnderworld Radio - Fantasy Football Show,Ronald Jones hope trafficking,0
8021,2020-12-07 22:20,The Rant with Jeff Ratcliffe,Week 13 Fantasy Football Recap,990784
8022,2020-12-07 22:34,The Rant with Jeff Ratcliffe,Week 13 Fantasy Football Recap,807006
8023,2020-12-07 22:43,The Late-Round Podcast,457: Mailbag 12/4/20,455706
8024,2020-12-08 00:30,Fantasy Footballers - Fantasy Football Podcast,"Week 13 Studs & Stinkers + Bruce Wayne, Alfred, and MMMBop - Fantasy Football Podcast for 12/7",3601411
8025,2020-12-08 01:08,RotoUnderworld Radio - Fantasy Football Show,Jalen Hurts Starter Jacket,2235392
8026,2020-12-08 08:15,RotoUnderworld Radio - Fantasy Football Show,Jalen Hurts Starter Jacket,708307
8027,2020-12-08 08:30,Hidden Brain,Where Gratitude Gets You,883925
8028,2020-12-08 08:41,David Guetta,Save My Life (feat. Lovespeake),183750
8029,2020-12-08 08:46,Social House,Magic In The Hamptons (feat. Lil Yachty),164640
8030,2020-12-08 08:49,Social House,Magic In The Hamptons (feat. Lil Yachty),136129
8031,2020-12-08 12:28,The Late-Round Podcast,458: 15 Transactions for Week 14,1013833
8032,2020-12-08 12:29,Tennis Club,Morning,6677
8033,2020-12-08 12:33,The Daily,Trump Shut the Door on Migrants. Will Biden Open It?,265749
8034,2020-12-08 12:38,Lauv,Modern Loneliness,2560
8035,2020-12-08 12:38,Kygo,Broken Glass,3114
8036,2020-12-08 12:44,Slumberville,Aconcagua,119076
8037,2020-12-08 12:46,Slumberville,Ladybug,116417
8038,2020-12-08 12:48,Slumberville,Lonely in London,135000
8039,2020-12-08 12:50,Slumberville,Life,130337
8040,2020-12-08 12:53,Slumberville,Honolulu,135984
8041,2020-12-08 12:55,Slumberville,Memory Lane,136406
8042,2020-12-08 12:57,Slumberville,Asparagus,123846
8043,2020-12-08 12:59,Slumberville,Spaghetti from the island,104769
8044,2020-12-08 13:02,Slumberville,Taranto,166792
8045,2020-12-08 13:04,Slumberville,Fog,129843
8046,2020-12-08 13:06,Slumberville,Buoyant,107649
8047,2020-12-08 13:08,Slumberville,Kingston kindness,118849
8048,2020-12-08 13:09,Slumberville,Leap of faith,109253
8049,2020-12-08 13:12,Slumberville,The World,136235
8050,2020-12-08 13:14,Slumberville,Lovesick,119076
8051,2020-12-08 13:16,Slumberville,The old village,126000
8052,2020-12-08 13:17,Slumberville,Oahu,105000
8053,2020-12-08 13:19,Slumberville,TV,117073
8054,2020-12-08 13:21,Slumberville,Coyote,107716
8055,2020-12-08 13:23,Slumberville,Spaghetti from the island,104769
8056,2020-12-08 13:25,Slumberville,A happy memorial,120307
8057,2020-12-08 13:27,Slumberville,Underground,107500
8058,2020-12-08 13:29,Slumberville,Lonely in London,135000
8059,2020-12-08 13:31,Slumberville,Self,144750
8060,2020-12-08 13:31,Sufjan Stevens,"Decatur, or, Round of Applause for Your Step-Mother!",109248
8061,2020-12-08 13:33,Slumberville,Breeze,90234
8062,2020-12-08 13:34,Slumberville,Universe,88730
8063,2020-12-08 13:36,Slumberville,Bye Berlin,119189
8064,2020-12-08 13:38,Slumberville,Puglia,109787
8065,2020-12-08 13:39,Slumberville,On the beach,75230
8066,2020-12-08 13:41,Slumberville,Opportunity,93230
8067,2020-12-08 13:42,Slumberville,Madrid,82928
8068,2020-12-08 13:44,Slumberville,Artwork in Amsterdam,89090
8069,2020-12-08 13:46,Slumberville,Motel,96428
8070,2020-12-08 13:47,Slumberville,Bedtime in Barcelona,82682
8071,2020-12-08 13:48,Slumberville,I Love You,83659
8072,2020-12-08 13:50,Slumberville,Geisha,106097
8073,2020-12-08 13:52,Slumberville,Life,130337
8074,2020-12-08 13:54,Slumberville,Elevator,86305
8075,2020-12-08 13:56,Slumberville,The Muses,114782
8076,2020-12-08 13:57,Slumberville,Thinking,95000
8077,2020-12-08 13:59,Slumberville,Coffee break,107291
8078,2020-12-08 14:00,Slumberville,Foreverness,26772
8079,2020-12-08 14:00,Slumberville,Foreverness,71808
8080,2020-12-08 17:30,Slumberville,Foreverness,2372
8081,2020-12-08 17:32,Slumberville,Aconcagua,119076
8082,2020-12-08 17:32,Slumberville,Ladybug,12389
8083,2020-12-08 21:27,RotoUnderworld Radio - Fantasy Football Show,James Robinson time traveler,1737493
8084,2020-12-08 22:25,RotoUnderworld Radio - Fantasy Football Show,James Robinson time traveler,1154658
8085,2020-12-08 23:19,RotoUnderworld Radio - Fantasy Football Show,James Robinson time traveler,2829738
8086,2020-12-08 23:24,Masego,Tadow,301893
8087,2020-12-08 23:29,Masego,Tadow,301893
8088,2020-12-08 23:34,Masego,Tadow,301893
8089,2020-12-08 23:40,Masego,Tadow,301893
8090,2020-12-08 23:45,Masego,Tadow,301893
8091,2020-12-08 23:50,Masego,Tadow,301893
8092,2020-12-08 23:55,Masego,Tadow,301893
8093,2020-12-09 00:00,Masego,Tadow,301893
8094,2020-12-09 00:05,Masego,Tadow,301893
8095,2020-12-09 00:10,Masego,Tadow,301893
8096,2020-12-09 00:15,Masego,Tadow,301893
8097,2020-12-09 00:20,Masego,Tadow,301893
8098,2020-12-09 00:25,Masego,Tadow,301893
8099,2020-12-09 00:58,Masego,Tadow,109953
8100,2020-12-09 01:12,The Rant with Jeff Ratcliffe,Week 14 Waiver Wire,851449
8101,2020-12-09 01:16,Glass Animals,Heat Waves,238805
8102,2020-12-09 01:18,Slumberville,Spaghetti from the island,104769
8103,2020-12-09 10:19,Behind Clouds,Wonders of the Unknown,140500
8104,2020-12-09 10:22,Social House,Magic In The Hamptons (feat. Lil Yachty),164640
8105,2020-12-09 10:25,Dua Lipa,Don't Start Now,183290
8106,2020-12-09 10:27,Slumberville,Lonely in London,135000
8107,2020-12-09 10:31,Valley,sucks to see you doing better,225136
8108,2020-12-09 10:33,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
8109,2020-12-09 10:36,iann dior,gone girl,136568
8110,2020-12-09 10:38,Slumberville,Life,130337
8111,2020-12-09 10:41,DaBaby,ROCKSTAR (feat. Roddy Ricch),181733
8112,2020-12-09 10:44,Diplo,Worry No More,202563
8113,2020-12-09 10:48,Sean Angus Watson,Lately I've Been Wondering,242500
8114,2020-12-09 10:52,Slumberville,Memory Lane,136406
8115,2020-12-09 10:56,Post Malone,Candy Paint,227533
8116,2020-12-09 10:59,KYLE,Playinwitme (feat. Kehlani),191680
8117,2020-12-09 11:03,Lauv,Modern Loneliness,252337
8118,2020-12-09 11:05,Slumberville,Ladybug,116417
8119,2020-12-09 11:09,Field Report,Home (Leave the Lights On),221146
8120,2020-12-09 11:12,Sia,Thunderclouds - Lost Frequencies Remix,198493
8121,2020-12-09 11:16,Tennis Club,Morning,241123
8122,2020-12-09 11:19,Slumberville,Taranto,166792
8123,2020-12-09 11:21,Shoffy,I Can't Help,121250
8124,2020-12-09 11:24,The Band CAMINO,Crying Over You,178949
8125,2020-12-09 11:27,Sufjan Stevens,"Decatur, or, Round of Applause for Your Step-Mother!",183906
8126,2020-12-09 11:29,Slumberville,Honolulu,135984
8127,2020-12-09 11:33,Dua Lipa,New Rules,209320
8128,2020-12-09 11:35,Slumberville,Spaghetti from the island,104769
8129,2020-12-09 11:40,Masego,Tadow,301893
8130,2020-12-09 11:42,24kGoldn,Mood (feat. iann dior),140525
8131,2020-12-09 11:46,Glass Animals,Heat Waves,238805
8132,2020-12-09 11:48,Slumberville,Aconcagua,119076
8133,2020-12-09 11:50,Behind Clouds,Wonders of the Unknown,140500
8134,2020-12-09 11:53,Social House,Magic In The Hamptons (feat. Lil Yachty),164640
8135,2020-12-09 11:56,Slumberville,Lonely in London,6780
8136,2020-12-09 11:56,Dua Lipa,Don't Start Now,183290
8137,2020-12-09 12:02,Masego,Tadow,192189
8138,2020-12-09 12:07,Masego,Tadow,301893
8139,2020-12-09 12:12,Masego,Tadow,301893
8140,2020-12-09 12:12,Masego,Tadow,13116
8141,2020-12-09 12:14,Slumberville,Aconcagua,119076
8142,2020-12-09 12:16,Slumberville,Ladybug,116417
8143,2020-12-09 12:18,Slumberville,Lonely in London,135000
8144,2020-12-09 12:20,Slumberville,Life,130337
8145,2020-12-09 12:22,Slumberville,Honolulu,135984
8146,2020-12-09 12:25,Slumberville,Memory Lane,136406
8147,2020-12-09 12:27,Slumberville,Asparagus,123846
8148,2020-12-09 12:29,Slumberville,Spaghetti from the island,104769
8149,2020-12-09 12:31,Slumberville,Taranto,166792
8150,2020-12-09 12:34,Slumberville,Fog,129843
8151,2020-12-09 12:35,Slumberville,Buoyant,107649
8152,2020-12-09 12:37,Slumberville,Kingston kindness,118849
8153,2020-12-09 12:39,Slumberville,Leap of faith,109253
8154,2020-12-09 12:41,Slumberville,The World,136235
8155,2020-12-09 12:43,Slumberville,Lovesick,119076
8156,2020-12-09 12:46,Slumberville,The old village,126000
8157,2020-12-09 12:47,Slumberville,Oahu,105000
8158,2020-12-09 12:49,Slumberville,TV,117073
8159,2020-12-09 12:51,Slumberville,Coyote,107716
8160,2020-12-09 12:53,Slumberville,Spaghetti from the island,104769
8161,2020-12-09 12:55,Slumberville,A happy memorial,120307
8162,2020-12-09 12:57,Slumberville,Underground,107500
8163,2020-12-09 12:59,Slumberville,Lonely in London,135000
8164,2020-12-09 13:01,Slumberville,Self,144750
8165,2020-12-09 13:03,Slumberville,Breeze,90234
8166,2020-12-09 13:04,Slumberville,Universe,88730
8167,2020-12-09 13:06,Slumberville,Bye Berlin,119189
8168,2020-12-09 13:08,Slumberville,Puglia,109787
8169,2020-12-09 13:09,Slumberville,On the beach,75230
8170,2020-12-09 13:11,Slumberville,Opportunity,93230
8171,2020-12-09 13:12,Slumberville,Madrid,82928
8172,2020-12-09 13:14,Slumberville,Artwork in Amsterdam,89090
8173,2020-12-09 13:15,Slumberville,Motel,96428
8174,2020-12-09 13:17,Slumberville,Bedtime in Barcelona,82682
8175,2020-12-09 13:18,Slumberville,I Love You,83659
8176,2020-12-09 13:20,Slumberville,Geisha,106097
8177,2020-12-09 13:22,Slumberville,Life,130337
8178,2020-12-09 13:23,Slumberville,Elevator,86305
8179,2020-12-09 13:25,Slumberville,The Muses,114782
8180,2020-12-09 13:27,Slumberville,Thinking,95000
8181,2020-12-09 13:29,Slumberville,Coffee break,107291
8182,2020-12-09 13:30,Slumberville,Foreverness,86132
8183,2020-12-09 13:32,Slumberville,Fog,129843
8184,2020-12-09 13:34,Slumberville,Happy,114166
8185,2020-12-09 13:36,Slumberville,Dreamer,83913
8186,2020-12-09 13:38,Slumberville,Clouded,112941
8187,2020-12-09 13:39,Slumberville,Morning,114850
8188,2020-12-09 13:41,Slumberville,Tokyo,121874
8189,2020-12-09 13:43,Slumberville,Aconcagua,119076
8190,2020-12-09 13:46,Slumberville,Late Night,132923
8191,2020-12-09 13:48,Slumberville,Cigarette,126956
8192,2020-12-09 13:50,Slumberville,Landscape,108333
8193,2020-12-09 13:52,Slumberville,Memory Lane,136406
8194,2020-12-09 13:54,Slumberville,Blessing in Disguise,133541
8195,2020-12-09 13:56,Slumberville,Sunset,123642
8196,2020-12-09 13:58,Slumberville,I Miss You,121846
8197,2020-12-09 15:32,Slumberville,Supernatural,43165
8198,2020-12-09 15:35,Slumberville,Supernatural,106292
8199,2020-12-09 15:37,Slumberville,Insomnia,116417
8200,2020-12-09 15:39,Slumberville,Taranto,166792
8201,2020-12-09 15:41,Slumberville,Ladybug,116417
8202,2020-12-09 15:43,Slumberville,Jazzus,114337
8203,2020-12-09 15:45,Slumberville,Cave Water,120285
8204,2020-12-09 15:47,Slumberville,Peach Poetry,127142
8205,2020-12-09 15:49,Slumberville,Asparagus,123846
8206,2020-12-09 15:52,Slumberville,Drizzle,135569
8207,2020-12-09 15:54,Slumberville,Castles in Air,121731
8208,2020-12-09 15:56,Slumberville,Honolulu,135984
8209,2020-12-09 15:58,Slumberville,Saloony,134430
8210,2020-12-09 16:00,Slumberville,Vasteras,130074
8211,2020-12-09 16:03,Slumberville,One,140024
8212,2020-12-09 16:05,Slumberville,Ladybug - William Ogmundson Piano version,164638
8213,2020-12-09 16:08,Slumberville,The World,136235
8214,2020-12-09 16:10,Slumberville,The Ocean's Depth (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),130149
8215,2020-12-09 16:12,Slumberville,Oahu,105000
8216,2020-12-09 16:14,Slumberville,Aconcagua - Edit,155978
8217,2020-12-09 16:16,Slumberville,Aconcagua,119076
8218,2020-12-09 16:18,Slumberville,Buoyant,107649
8219,2020-12-09 16:20,Slumberville,Kingston kindness,118849
8220,2020-12-09 16:22,Mag N us,Honest,140714
8221,2020-12-09 17:23,Mag N us,Honest - Instrumental,100073
8222,2020-12-09 17:27,ILLENIUM,Paper Thin - Headhunterz Remix,245392
8223,2020-12-09 21:45,The Late-Round Podcast,459: 10 Trends for Week 14,626665
8224,2020-12-10 01:24,The Rant with Jeff Ratcliffe,Week 14 Fantasy Football Rankings,799509
8225,2020-12-10 01:34,The Rant with Jeff Ratcliffe,Week 14 Fantasy Football Rankings,606335
8226,2020-12-10 01:37,The Breakout Finder Network,Cam Akers role reversal - Ft. Nick Ercolano,7658
8227,2020-12-10 01:37,The Breakout Finder Network,J.K. Dobbins freeze tag - Ft. Ray Garvin,123797
8228,2020-12-10 01:59,The Breakout Finder Network,"CLEAR THE CASH - ""Gary Vee Seismic Activity""",1324949
8229,2020-12-10 09:05,The Breakout Finder Network,"CLEAR THE CASH - ""Gary Vee Seismic Activity""",1555007
8230,2020-12-10 11:27,The Breakout Finder Network,"CLEAR THE CASH EP.04 - ""Diving Into The Card Game""",6363072
8231,2020-12-10 11:34,Data Skeptic,Algorithmic Fairness,421589
8232,2020-12-10 11:45,Data Skeptic,Algorithmic Fairness,105813
8233,2020-12-10 12:19,Slumberville,Aconcagua,119076
8234,2020-12-10 12:21,Slumberville,Ladybug,116417
8235,2020-12-10 12:23,Slumberville,Lonely in London,135000
8236,2020-12-10 12:26,Slumberville,Life,130337
8237,2020-12-10 12:28,Slumberville,Honolulu,135984
